DataSource,,Coastal,StationID,UID,Year,Season,JulianDate,Collection Date,Sta_Desc,Latitude,Longitude,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr,BenSampID,RepNum,Gradient,Target Count
VDEQ_BUG,Int,,4ARAB003.64,4ARAB003.64_2017_Fall,2017,Fall,292,10/19/2017,Reed Ck just dwnstrm of 638,37.057,-79.26838889,45,Piedmont,45e,Northern Inner Piedmont,RU48,BRRO,Blue Ridge,Roanoke River-Reed Creek,N,RU,Reed Creek-Roanoke River,301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011305,RL_4A_090310,III,PWS,Yes,,,2,2,,,,,,,,,,,,,,,,,RAB10641,1,Riffle,200
VDEQ_BUG,Int,,4ARNF015.22,4ARNF015.22_2010_Spring,2010,Spring,97,4/7/2010,"Upstr of Wilson Cr, dnstr of RR Crossing",37.18763055,-80.35211667,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010201,RL_4A_052106,IV,"pH-6.5-9.5, ",,,,3,3,51.23547591,442,933,632.6860258,95.10763597,491,0,55.53079987,11.26665997,6.533331055,55.53079987,13930.75,991.35,548.4550206,39.02954864,,RNF1245,1,Riffle,200
VDEQ_BUG,Int,,4ARNF015.22,4ARNF015.22_2010_Fall,2010,Fall,258,9/15/2010,"Upstr of Wilson Cr, dnstr of RR Crossing",37.18763055,-80.35211667,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010201,RL_4A_052106,IV,"pH-6.5-9.5, ",,,,3,3,51.23547591,442,933,632.6860258,95.10763597,491,0,55.53079987,11.26665997,6.533331055,55.53079987,13930.75,991.35,548.4550206,39.02954864,,RNF1673,1,Riffle,200
VDEQ_BUG,Int,,4ARNF015.22,4ARNF015.22_2012_Spring,2012,Spring,150,5/29/2012,"Upstr of Wilson Cr, dnstr of RR Crossing",37.18763055,-80.35211667,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010201,RL_4A_052106,IV,"pH-6.5-9.5, ",,,,3,3,,,,,,,,,,,,,,,,,RNF3593,1,Riffle,200
VDEQ_BUG,Int,,4ARNF015.22,4ARNF015.22_2012_Fall,2012,Fall,275,10/1/2012,"Upstr of Wilson Cr, dnstr of RR Crossing",37.18763055,-80.35211667,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010201,RL_4A_052106,IV,"pH-6.5-9.5, ",,,,3,3,,,,,,,,,,,,,,,,,RNF4164,1,Riffle,200
VDEQ_BUG,Int,,4AROC006.93,4AROC006.93_2011_Fall,2011,Fall,264,9/21/2011,Roanoke Cr app. 0.2 miles N of Saxe,36.94969444,-78.66288889,45,Piedmont,45f,Northern Outer Piedmont,RU86,BRRO,Blue Ridge,Roanoke Creek-Lipscomb Branch,N,RU,Lipscomb Branch-Roanoke Creek,301010205,Roanoke River Basin,4A,Roanoke,Charlotte,37,30101020506,RL_4A_106820,III,PWS,Yes,,,4,4,,,,,,,,,,,,,,,,,ROC2184,1,MACS,200
VDEQ_BUG,Int,,4AROT000.81,4AROT000.81_2018_Spring,2018,Spring,113,4/23/2018,Upstr of Rt. 761 (Robin ridge Rd),36.867611,-79.925244,45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,301010108,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010803,RL_4A_055326,III,,,,,1,1,1.511565725,347,521,417.6816106,36.78916018,174,0,18.42848969,7.364494827,3.200823758,18.42848969,1194.4,1194.4,47.02364744,47.02364744,,ROT10800,1,Riffle,200
VDEQ_BUG,Int,,4AROT000.81,4AROT000.81_2018_Fall,2018,Fall,247,9/4/2018,Upstr of Rt. 761 (Robin ridge Rd),36.867611,-79.925244,45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,301010108,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010803,RL_4A_055326,III,,,,,1,1,1.511565725,347,521,417.6816106,36.78916018,174,0,18.42848969,7.364494827,3.200823758,18.42848969,1194.4,1194.4,47.02364744,47.02364744,,ROT11630,1,Riffle,200
VDEQ_BUG,Int,,4ASCE007.71,4ASCE007.71_2011_Spring,2011,Spring,83,3/24/2011,Sycamore Cr betwn Rt 638 and Rt 642,37.05819445,-79.32358333,45,Piedmont,45e,Northern Inner Piedmont,RU47,BRRO,Blue Ridge,Sycamore Creek-Little Sycamore Creek,N,RU,Little Sycamore Creek-Sycamore Creek,301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011304,RL_4A_090242,III,PWS,Yes,,,2,2,12.52428294,198,348,254.1867807,21.47465306,150,0,18.04278755,4.283185786,2.348495744,18.04278755,5457.36,1089.56,214.8568089,42.89608616,,SCE2162,1,Riffle,200
VDEQ_BUG,Int,,4ASCE007.71,4ASCE007.71_2011_Fall,2011,Fall,318,11/14/2011,Sycamore Cr betwn Rt 638 and Rt 642,37.05819445,-79.32358333,45,Piedmont,45e,Northern Inner Piedmont,RU47,BRRO,Blue Ridge,Sycamore Creek-Little Sycamore Creek,N,RU,Little Sycamore Creek-Sycamore Creek,301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011304,RL_4A_090242,III,PWS,Yes,,,2,2,12.52428294,198,348,254.1867807,21.47465306,150,0,18.04278755,4.283185786,2.348495744,18.04278755,5457.36,1089.56,214.8568089,42.89608616,,SCE2704,1,Riffle,200
VDEQ_BUG,Int,,4ASDE002.18,4ASDE002.18_2012_Spring,2012,Spring,102,4/11/2012,Sweden Fork just upstream of 707,36.76519445,-79.29608333,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050301,RL_4A_085644,III,,,,,2,4,9.291647035,170,294,216.8403069,20.60369876,124,0,14.0078392,3.478294128,1.84027658,14.0078392,2245.08,1115.48,88.38902411,43.91655915,,SDE2918,1,MACS,200
VDEQ_BUG,Int,,4ASDE002.18,4ASDE002.18_2012_Fall,2012,Fall,312,11/7/2012,Sweden Fork just upstream of 707,36.76519445,-79.29608333,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050301,RL_4A_085644,III,,,,,2,4,9.291647035,170,294,216.8403069,20.60369876,124,0,14.0078392,3.478294128,1.84027658,14.0078392,2245.08,1115.48,88.38902411,43.91655915,,SDE3897,1,MACS,200
VDEQ_BUG,Int,,4ASDE002.18,4ASDE002.18_2014_Spring,2014,Spring,147,5/27/2014,Sweden Fork just upstream of 707,36.76519445,-79.29608333,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050301,RL_4A_085644,III,,,,,2,4,,,,,,,,,,,,,,,,,SDE6219,1,MACS,200
VDEQ_BUG,Int,,4ASDE002.65,4ASDE002.65_2010_Spring,2010,Spring,95,4/5/2010,Sweden Fork W of 707 N of 662,36.76334444,-79.30136111,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050301,RL_4A_085620,III,,,,,2,4,8.423605273,172,294,218.5603818,20.44155695,122,0,14.0078392,3.483070116,1.863564529,14.0078392,2245.08,1120.8,88.38902411,44.12600808,,SDE1113,1,MACS,200
VDEQ_BUG,Int,,4ASDE002.65,4ASDE002.65_2010_Fall,2010,Fall,294,10/21/2010,Sweden Fork W of 707 N of 662,36.76334444,-79.30136111,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050301,RL_4A_085620,III,,,,,2,4,8.423605273,172,294,218.5603818,20.44155695,122,0,14.0078392,3.483070116,1.863564529,14.0078392,2245.08,1120.8,88.38902411,44.12600808,,SDE1321,1,MACS,200
VDEQ_BUG,Int,,4ASIT001.46,4ASIT001.46_2013_Spring,2013,Spring,150,5/30/2013,North of Blacksburg,37.3071,-80.319,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010201,RL_4A_064925,IV,"pH-6.5-9.5, ",,,,1,1,,,,,,,,,,,,,,,,,SIT4668,1,Riffle,200
VDEQ_BUG,Int,,4ASNE005.10,4ASNE005.10_2019_Spring,2019,Spring,84,3/25/2019,downstream of Rte 927 (site 4ASNE005.30,36.924797,-79.230078,45,Piedmont,45g,Triassic Basins,RD59,BRRO,Blue Ridge,Stinking River,N,RD,Stinking River,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050204,RL_4A_090156,III,,,,,3,,,,,,,,,,,,,,,,,,SNE11936,1,Riffle,200
VDEQ_BUG,Int,,4ASNE005.10,4ASNE005.10_2019_Fall,2019,Fall,290,10/17/2019,downstream of Rte 927 (site 4ASNE005.30,36.924797,-79.230078,45,Piedmont,45g,Triassic Basins,RD59,BRRO,Blue Ridge,Stinking River,N,RD,Stinking River,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050204,RL_4A_090156,III,,,,,3,,,,,,,,,,,,,,,,,,SNE12201,1,MACS,200
VDEQ_BUG,Int,,4ASOO002.56,4ASOO002.56_2015_Spring,2015,Spring,106,4/16/2015,Dnstr of Golf Course Rd (rt. 832),36.5836,-80.1128,45,Piedmont,45e,Northern Inner Piedmont,RD08,BRRO,Blue Ridge,Spoon Creek,N,RD,Spoon Creek,301010304,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030403,RL_4A_046554,III,,,,,2,2,18.46435538,273,977,381.3422257,100.3127879,704,0,39.1414566,7.460954099,5.428597117,39.1414566,8803.25,1205.39,346.5848328,47.45632484,,SOO7673,1,MACS,200
VDEQ_BUG,Int,,4ASOO002.56,4ASOO002.56_2015_Fall,2015,Fall,253,9/10/2015,Dnstr of Golf Course Rd (rt. 832),36.5836,-80.1128,45,Piedmont,45e,Northern Inner Piedmont,RD08,BRRO,Blue Ridge,Spoon Creek,N,RD,Spoon Creek,301010304,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030403,RL_4A_046554,III,,,,,2,2,18.46435538,273,977,381.3422257,100.3127879,704,0,39.1414566,7.460954099,5.428597117,39.1414566,8803.25,1205.39,346.5848328,47.45632484,,SOO8174,1,MACS,200
VDEQ_BUG,Int,,4ASRE019.00,4ASRE019.00_2014_Spring,2014,Spring,126,5/6/2014,ABOVE CONFLUENCE WITH MARROWBONE CREEK H,36.61472222,-79.82305555,45,Piedmont,45e,Northern Inner Piedmont,RD26,BRRO,Blue Ridge,Smith River-Mulberry Creek,N,RD,Mulberry Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030803,RL_4A_055765,IV,,,,,5,5,,,,,,,,,,,,,,,,,SRE6643,1,Riffle,200
VDEQ_BUG,Int,,4ASRE019.00,4ASRE019.00_2014_Fall,2014,Fall,314,11/10/2014,ABOVE CONFLUENCE WITH MARROWBONE CREEK H,36.61472222,-79.82305555,45,Piedmont,45e,Northern Inner Piedmont,RD26,BRRO,Blue Ridge,Smith River-Mulberry Creek,N,RD,Mulberry Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030803,RL_4A_055765,IV,,,,,5,5,,,,,,,,,,,,,,,,,SRE6645,1,Riffle,200
VDEQ_BUG,Int,,4ASRE019.00,4ASRE019.00_2020_Spring,2020,Spring,77,3/17/2020,ABOVE CONFLUENCE WITH MARROWBONE CREEK H,36.61472222,-79.82305555,45,Piedmont,45e,Northern Inner Piedmont,RD26,BRRO,Blue Ridge,Smith River-Mulberry Creek,N,RD,Mulberry Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030803,RL_4A_055765,IV,,,,,5,5,,,,,,,,,,,,,,,,,SRE12782,1,Riffle,200
VDEQ_BUG,Int,,4ASRE019.00,4ASRE019.00_2020_Fall,2020,Fall,295,10/21/2020,ABOVE CONFLUENCE WITH MARROWBONE CREEK H,36.61472222,-79.82305555,45,Piedmont,45e,Northern Inner Piedmont,RD26,BRRO,Blue Ridge,Smith River-Mulberry Creek,N,RD,Mulberry Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030803,RL_4A_055765,IV,,,,,5,5,,,,,,,,,,,,,,,,,SRE19905,1,Riffle,200
VDEQ_BUG,Int,,4ASRE031.00,4ASRE031.00_2014_Spring,2014,Spring,127,5/7/2014,Behind Church at Kohler,36.68848889,-79.90993056,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054202,III,PWS,Yes,,,5,5,,,,,,,,,,,,,,,,,SRE6638,1,Riffle,200
VDEQ_BUG,Int,,4ASRE031.00,4ASRE031.00_2014_Fall,2014,Fall,314,11/10/2014,Behind Church at Kohler,36.68848889,-79.90993056,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054202,III,PWS,Yes,,,5,5,,,,,,,,,,,,,,,,,SRE6844,1,Riffle,200
VDEQ_BUG,Int,,4ASRE031.00,4ASRE031.00_2016_Spring,2016,Spring,116,4/25/2016,Behind Church at Kohler,36.68848889,-79.90993056,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054202,III,PWS,Yes,,,5,5,342.0970178,211,1083,422.9468404,149.7313784,872,0,67.48861694,10.68232208,6.654663627,67.48861694,119731.74,1176.68,4713.850577,46.32600927,,SRE8595,1,Riffle,200
VDEQ_BUG,Int,,4ASRE031.00,4ASRE031.00_2016_Fall,2016,Fall,236,8/23/2016,Behind Church at Kohler,36.68848889,-79.90993056,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054202,III,PWS,Yes,,,5,5,342.0970178,211,1083,422.9468404,149.7313784,872,0,67.48861694,10.68232208,6.654663627,67.48861694,119731.74,1176.68,4713.850577,46.32600927,,SRE8999,1,Riffle,200
VDEQ_BUG,Int,,4ASRE032.38,4ASRE032.38_2010_Spring,2010,Spring,110,4/20/2010,At former Upper Smith WWTP,36.69288611,-79.923725,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054185,III,PWS,Yes,,,5,5,,,,,,,,,,,,,,,,,SRE746,1,Riffle,200
VDEQ_BUG,Int,,4ASRE032.38,4ASRE032.38_2010_Fall,2010,Fall,265,9/22/2010,At former Upper Smith WWTP,36.69288611,-79.923725,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054185,III,PWS,Yes,,,5,5,,,,,,,,,,,,,,,,,SRE1519,1,Riffle,200
VDEQ_BUG,Int,,4ASRE033.19,4ASRE033.19_2014_Fall,2014,Fall,308,11/4/2014,RT. 701 BELOW FIELDCREST MILL,36.70111111,-79.93305556,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054184,VI,PWS,Yes,Yes,,5,5,,,,,,,,,,,,,,,,,SRE6633,1,Riffle,200
VDEQ_BUG,Int,,4ASRE033.19,4ASRE033.19_2016_Fall,2016,Fall,315,11/10/2016,RT. 701 BELOW FIELDCREST MILL,36.70111111,-79.93305556,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054184,VI,PWS,Yes,Yes,,5,5,,,,,,,,,,,,,,,,,SRE9517,1,Riffle,200
VDEQ_BUG,Int,,4ASRE033.19,4ASRE033.19_2020_Spring,2020,Spring,77,3/17/2020,RT. 701 BELOW FIELDCREST MILL,36.70111111,-79.93305556,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054184,VI,PWS,Yes,Yes,,5,5,,,,,,,,,,,,,,,,,SRE12783,1,Riffle,200
VDEQ_BUG,Int,,4ASRE033.19,4ASRE033.19_2020_Fall,2020,Fall,295,10/21/2020,RT. 701 BELOW FIELDCREST MILL,36.70111111,-79.93305556,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054184,VI,PWS,Yes,Yes,,5,5,,,,,,,,,,,,,,,,,SRE19907,1,Riffle,200
VDEQ_BUG,Int,,4ASRE038.57,4ASRE038.57_2017_Spring,2017,Spring,107,4/17/2017,Off Rt. 57 in Bassett,36.754283,-79.985578,45,Piedmont,45e,Northern Inner Piedmont,RD22,BRRO,Blue Ridge,Smith River-Blackberry Creek,N,RD,Blackberry Creek-Smith River,301010307,Roanoke River Basin,4A,Roanoke,Henry,89,30101030702,RL_4A_054641,VI,PWS,Yes,Yes,,5,5,,,,,,,,,,,,,,,,,SRE10086,1,Riffle,200
VDEQ_BUG,Int,,4ASRE038.57,4ASRE038.57_2017_Fall,2017,Fall,240,8/28/2017,Off Rt. 57 in Bassett,36.754283,-79.985578,45,Piedmont,45e,Northern Inner Piedmont,RD22,BRRO,Blue Ridge,Smith River-Blackberry Creek,N,RD,Blackberry Creek-Smith River,301010307,Roanoke River Basin,4A,Roanoke,Henry,89,30101030702,RL_4A_054641,VI,PWS,Yes,Yes,,5,5,,,,,,,,,,,,,,,,,SRE10513,1,Riffle,200
VDEQ_BUG,Int,,4ASRE069.46,4ASRE069.46_2019_Spring,2019,Spring,141,5/21/2019,Downstream of Iron Bridge Rd Bridge,36.80630556,-80.20038889,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030603,RL_4A_047758,V,,,Yes,,3,,,,,,,,,,,,,,,,,,SRE12042,1,Riffle,200
VDEQ_BUG,Int,,4ASRV022.99,4ASRV022.99_2019_Spring,2019,Spring,121,5/1/2019,Sandy River @ Wyatt Farm Road RT. 612,36.73944444,-79.61472222,45,Piedmont,45e,Northern Inner Piedmont,RD35,BRRO,Blue Ridge,South Prong Sandy River-Tanyard Creek,N,RD,Tanyard Creek-South Prong Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031002,RL_4A_057922,III,,,,,4,4,,,,,,,,,,,,,,,,,SRV12020,1,MACS,200
VDEQ_BUG,Int,,4ASRV022.99,4ASRV022.99_2019_Fall,2019,Fall,247,9/4/2019,Sandy River @ Wyatt Farm Road RT. 612,36.73944444,-79.61472222,45,Piedmont,45e,Northern Inner Piedmont,RD35,BRRO,Blue Ridge,South Prong Sandy River-Tanyard Creek,N,RD,Tanyard Creek-South Prong Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031002,RL_4A_057922,III,,,,,4,4,,,,,,,,,,,,,,,,,SRV12571,1,MACS,200
VDEQ_BUG,Int,,4ASRW002.32,4ASRW002.32_2011_Spring,2011,Spring,126,5/6/2011,Strawberry Cr @ Strawberry Rd (Rt 750),36.76333333,-79.53527778,45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050101,RL_4A_082033,III,PWS,Yes,,,3,3,,,,,,,,,,,,,,,,,SRW2171,1,MACS,200
VDEQ_BUG,Int,,4ASRW002.32,4ASRW002.32_2011_Fall,2011,Fall,304,10/31/2011,Strawberry Cr @ Strawberry Rd (Rt 750),36.76333333,-79.53527778,45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050101,RL_4A_082033,III,PWS,Yes,,,3,3,,,,,,,,,,,,,,,,,SRW2714,1,MACS,200
VDEQ_BUG,Int,,4ASRW002.32,4ASRW002.32_2020_Spring,2020,Spring,63,3/3/2020,Strawberry Cr @ Strawberry Rd (Rt 750),36.76333333,-79.53527778,45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050101,RL_4A_082033,III,PWS,Yes,,,3,3,,,,,,,,,,,,,,,,,SRW19104,1,MACS,200
VDEQ_BUG,Int,,4ASRW002.32,4ASRW002.32_2020_Fall,2020,Fall,268,9/24/2020,Strawberry Cr @ Strawberry Rd (Rt 750),36.76333333,-79.53527778,45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050101,RL_4A_082033,III,PWS,Yes,,,3,3,,,,,,,,,,,,,,,,,SRW19327,1,MACS,200
VDEQ_BUG,Int,,4ASRW004.87,4ASRW004.87_2017_Spring,2017,Spring,102,4/12/2017,Strawberry Ck S of Rte 612,36.749167,-79.566,45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050101,RL_4A_082058,III,PWS,Yes,,,1,,0.756847311,232,277,257.5058043,8.521155237,45,0,9.752800941,3.070241413,1.651837403,9.752800941,1134.97,1134.97,44.6838824,44.6838824,,SRW9960,1,Riffle,200
VDEQ_BUG,Int,,4ASRW004.87,4ASRW004.87_2017_Fall,2017,Fall,317,11/13/2017,Strawberry Ck S of Rte 612,36.749167,-79.566,45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050101,RL_4A_082058,III,PWS,Yes,,,1,,0.756847311,232,277,257.5058043,8.521155237,45,0,9.752800941,3.070241413,1.651837403,9.752800941,1134.97,1134.97,44.6838824,44.6838824,,SRW10657,1,Riffle,200
VDEQ_BUG,Int,,4ASSP000.64,4ASSP000.64_2012_Spring,2012,Spring,123,5/2/2012,S Prong Sandy R east of 847,36.67238889,-79.60227778,45,Piedmont,45e,Northern Inner Piedmont,RD34,BRRO,Blue Ridge,Upper Sandy River,N,RD,Upper Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031001,RL_4A_056780,III,,,,,4,4,27.01479,188,344,268.9089007,24.5609642,156,0,18.18562889,4.020392928,2.129447973,18.18562889,9184.8,1124.68,361.6064945,44.27876407,,SSP2730,1,Riffle,200
VDEQ_BUG,Int,,4ASSP000.64,4ASSP000.64_2012_Fall,2012,Fall,269,9/25/2012,S Prong Sandy R east of 847,36.67238889,-79.60227778,45,Piedmont,45e,Northern Inner Piedmont,RD34,BRRO,Blue Ridge,Upper Sandy River,N,RD,Upper Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031001,RL_4A_056780,III,,,,,4,4,27.01479,188,344,268.9089007,24.5609642,156,0,18.18562889,4.020392928,2.129447973,18.18562889,9184.8,1124.68,361.6064945,44.27876407,,SSP3594,1,Riffle,200
VDEQ_BUG,Int,,4ASSP002.44,4ASSP002.44_2014_Spring,2014,Spring,128,5/8/2014,"RT 841, Whispering Pines Road",36.66305556,-79.61805556,45,Piedmont,45e,Northern Inner Piedmont,RD34,BRRO,Blue Ridge,Upper Sandy River,N,RD,Upper Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031001,RL_4A_056848,III,,,,,4,4,,,,,,,,,,,,,,,,,SSP6274,1,Riffle,200
VDEQ_BUG,Int,,4ASSP002.44,4ASSP002.44_2014_Fall,2014,Fall,329,11/25/2014,"RT 841, Whispering Pines Road",36.66305556,-79.61805556,45,Piedmont,45e,Northern Inner Piedmont,RD34,BRRO,Blue Ridge,Upper Sandy River,N,RD,Upper Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031001,RL_4A_056848,III,,,,,4,4,,,,,,,,,,,,,,,,,SSP6979,1,Riffle,200
VDEQ_BUG,Int,,4ASUT000.89,4ASUT000.89_2010_Fall,2010,Fall,312,11/8/2010,Sugartree @ Inman Rd,36.6575,-79.58722222,45,Piedmont,45e,Northern Inner Piedmont,RD36,BRRO,Blue Ridge,Lower Sandy River,N,RD,Lower Sandy River,301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101031003,RL_4A_080880,III,,,,,2,2,,,,,,,,,,,,,,,,,SUT1407,1,Riffle,200
